product_id,product_name,aisle_id,department_id
1161,Gourmet Cupcakes Filled With Sweet Vanilla Creme,8,3
1162,Complete Skillet Meal For Two Chicken Parmigiana & Penne,38,1
1163,"Freshener, Room & Fabric, Relax, Lavender with Vanilla",101,17
1164,Whole Bean Organic Kick Ass Coffee,26,7
1165,Lightweight Moisturizin Argan & Rosewater Face Lotion,109,11
1166,Condensed Vegetable Beef Soup,69,15
1167,2nd Foods Apple Peach Squash,92,18
1168,"White Wine Winemaker's Blend California, 2010",62,5
1169,Duke Medium Roast Cold Brew Coffee Concentrate,26,7
1170,Tricolor Penne,131,9
1171,Clear Bottle Brush,114,17
1172,Organic Berry Fuel Energy Drink,64,7
1173,Nature's Colors Decorating Sugars Sunflower Yellow,97,13
1174,Organic Flax Oil,47,11
1175,Creamy Chicken Orzo with Mixed Vegetables,69,15
1176,Garlic Texas Toast,58,1
1177,Italian Style Seasoned Bread Crumbs,112,3
1178,Key West Pink Shrimp,34,1
1179,Polar Ice Sugar Free Gum,46,19
1180,Mesquite Uncured Salame,96,20
1181,Mini Watermelon,24,4
1182,Chile LimÃ³n Flavored Potato Chips,107,19
1183,Organic Black Seedless Grapes,24,4
1184,Children's Allergy Relief,11,11
1185,Energy Tropical Citrus Vitamin Water Drink,64,7
1186,Original New Orleans Style Dirty Rice Mix,4,9
1187,Natural Stone & Steel Cleaner,114,17
1188,Indian Bites Samosa & Chutney Spiced Potato Pockets With Peas & Cilantro Chutney,129,1
1189,Manual Toothbrush,20,11
1190,Tequila Reposado with Glass,124,5
1191,Country Brand Chili with Beans,59,15
1192,100% Organic Simple Seed Mix,117,19
1193,Lite Sliced Pears in Extra Light Syrup,99,15
1194,Natural Artisan Water,115,7
1195,Warming Balsam Fir Mineral Bath,25,11
1196,Vegan Smart All-In-One Nutritional Shake Vanilla,65,11
1197,"Plates, Ultra, 10-1/16 Inch",111,17
1198,Tahitian Renewal  Body Wash,127,11
1199,YoTot Organic Raspberry Pear Yogurt,120,16
1200,Vegetable Classics Vegetable Soup,69,15
1201,Maxi Super with Flexi-Wings,126,11
1202,Organic Whole Grain Oatmeal Cereal Baby Food,92,18
1203,Crunchy Organic Dark Roasted Peanut Butter,88,13
1204,Rain Bath Refreshing Shower Gel,127,11
1205,Gourmet Nacho Cheddar Cheese Sauce,30,6
1206,"Noodle Soup, Shin Cup, Gourmet Spicy",66,6
1207,Garlic Primavera Risotto,4,9
1208,Organic Roasted Dandelion Root Herbal Tea,94,7
1209,Pecan Sandies Simply Sandies,61,19
1210,G2 Thirst Quencher Grape Electrolyte Beverage,64,7
1211,Bites Cherry Candy,45,19
1212,Coconut Nectar Elixir,31,7
1213,Wild Berries Sore Throat Lozenges,11,11
1214,Vinegar Balsamic,19,13
1215,Kidz All Natural Baked Chicken Nuggets,129,1
1216,Dairy Free Gluten Free Mushroom & Roasted Garlic Pizza,42,1
1217,"Select-A-Size Paper Towels, White, 2 Huge Rolls = 5 Regular Rolls  Towels/Napkins",54,17
1218,Buffalo Style Chicken Wrap,100,21
1219,Grapes,24,4
1220,Cherry Soft Drink,77,7
1221,Mesa Rosa Chipotle Southwestern Smoky Blend,104,13
1222,Air Effects With Gain Original Scent Air Freshener Spray,101,17
1223,Cockroach Killing Bait Strips,87,17
1224,Gochugaru Korean Chili Flakes,104,13
1225,ChlorOxygen Alcohol Free Chlorophyll Concentrate Softgels,47,11
1226,Salsa Hot,51,13
1227,Organic Bold Original Cacao Superfood Drink,31,7
1228,Turkey With Beans 98% Fat Free Chili,59,15
1229,Restore Banana Kale Banana & Pineapple,37,1
1230,M&M's Light Milk Chocolate Ice Cream,37,1
1231,Organic Creme Fraiche,21,16
1232,Thin Stackers Organic 5 Grain Puffed Grain Cakes,78,19
1233,Baking Bar Ghirardelli 60% Cacao,17,13
1234,Cream Top Smooth & Creamy Plain Yogurt,120,16
1235,Refreshers Strawberry Lemonade Sparkling Green Coffee Energy Drink,98,7
1236,Chocolate Mint Cookie Crunch Energy Bar,3,19
1237,Sugar Free Hot Fudge Topping,103,19
1238,Smoked Sea Salt & Rosemary Goat Cheese & Olive Oil Infusion,2,16
1239,Original Hickory Grilled Dry-Rub Seasoning,5,13
1240,Plain Better Than Cream Cheese,108,16
1241,Strawberry Cheesecake Ice Cream,37,1
1242,On The Go Fruit Punch Drink Mix,90,7
1243,Royal Blue Decorating Icing,97,13
1244,Organic Orange Bell Pepper,83,4
1245,All-Natural Irish Style Oatmeal,130,14
1246,Cheese,2,16
1247,Sloppy Joes Seasoning Mix,5,13
1248,Face for Everyday Moisturize,109,11
1249,Blueberry Jam,88,13
1250,Turkey Breast Oven Roasted,13,20
1251,Whole Pickled Beets,81,15
1252,Whole Coriander,104,13
1253,93% Lean Ground Beef,7,12
1254,Cranberry Splash Diet Soda,77,7
1255,Old Fashioned Bar Shampoo Original Formula,22,11
1256,Mini Strawberry Donuts,61,19
1257,Organic Amaranth Flakes,121,14
1258,Maple Almond Snack Pack,71,16
1259,Jammin' Salmon Rub Spice Blend,5,13
1260,"Curry Powder, Oriental",66,6
1261,Old Fashioned Buttermilk Ranch Salad Dressing,89,13
1262,The Big Cheez Ultimate Cheddar Microwave Popcorn,23,19
1263,American Cheese Slices 12 Count,21,16
1264,Pitted Prunes with Orange Essence,117,19
1265,Concentrated Dishwashing Liquid Dye & Fragrance Free,74,17
1266,Lavender Multi-Purpose Cleaner,114,17
1267,Angel Hair Nests No. 209,131,9
1268,Heat-N-Go! Maple Burst'n Mini Pancakes,52,1
1269,of Norwich Original English Mustard Powder Double Superfine,104,13
1270,Asian Harvest Sliced Water Chestnuts,33,6
1271,Light Fresh Scent Personal Wipes,126,11
1272,Organic Raspberry Ginger,31,7
1273,"Ramen, Reduced Sodium, Asian Vegetable",66,6
1274,Slow Churned Caramel Delight Ice Cream Cup,37,1
1275,Sparkling Sugar Bright White,97,13
1276,PuppyÂ® Complete Nutrition Dry Food for Puppies,40,8
1277,CrÃ¨me De Menthe Baking Chips,97,13
1278,Reduced Sodium Salt Alternative,104,13
1279,Ultimate Flora 80 Billion Probiotic Vegetable Capsules,70,11
1280,Frozen Concentrate Non-Alcoholic Strawberry Daiquiri,113,1
1281,Gold Antibacterial Hand Soap,127,11
1282,Green Onion,83,4
1283,Organic Edamame & Mung Bean Fettuccine,100,21
1284,Organic Dried Cranberries Apple Sweetened,117,19
1285,Premium Quality Variety Rice,63,9
1286,Apricot Preserve,88,13
1287,Pearl Triple Pack Light/Regular/Super Absorbency Scented Tampons,126,11
1288,Happy Hips Chicken & Oats Recipe Dog Food,40,8
1289,Original Mint Baking Soda Toothpowder,20,11
1290,Tangerine Mango Passionfruit Juice,31,7
1291,Cucumber  & Aloe Vera Swim & Sport Shampoo & Wash,22,11
1292,Gimme Steak Blend,104,13
1293,Fresh Yeast,36,16
1294,Red Zone Collection Deodrant - Pure Sport,80,11
1295,Ultra Assorted Fruit Antacid Tablets,70,11
1296,Sink Strainer,10,17
1297,Strawberry Apple Sauce To Go Packs,99,15
1298,Peach Slices in Heavy Syrup,99,15
1299,Lavender Room Freshener,101,17
1300,Black Cherry Gelatin Dessert,105,13
1301,"Cereal, Panda Puffs, Peanut Butter",121,14
1302,Natural Orange Flavor Liquid Sublingual Melatonin,100,21
1303,Fruit & Yogurt Grabbers Peaches & Cream,92,18
1304,Little Movers Comfort Fit Size 3 Diapers,56,18
1305,Vintner's Reserve Johannisberg Riesling,62,5
1306,Raisin Bran Whole Grain Wheat & Bran Cereal,121,14
1307,"Tortilla Chips, Yellow Corn",107,19
1308,Organic Coconut Flour,17,13
1309,"Tooth Gel, with Xylitol, Kid's, Natural Bubble Gum",20,11
1310,All Natural Whole Grain Blueberry Pancakes,52,1
1311,Liquid Cleanser,114,17
1312,Pineapple Orange Juice,98,7
1313,Tortilla Strips Restaurant Style,107,19
1314,Pretzel,45,19
1315,Orange Edition,64,7
1316,Southern Sweet Potato Blend,42,1
1317,Calming Comfort Baby Lotion,102,18
1318,Muscle Recovery Green Tea,94,7
1319,100% Recycled White Unscented Bathroom Tissue,54,17
1320,"Dishwasher Detergent Pacs, Natural, Free & Clear",74,17
1321,Plain Grade A  0% Fat Greek Yogurt,120,16
1322,Cannellini White Kidney Beans,59,15
1323,Vanilla Bean Natural Lowfat Yogurt,120,16
1324,"Large 10.5\"" Midnight Blue Plateware",111,17
1325,Classic Brown Gravy Mix,5,13
1326,The Bee's Knees Honey Peanut Butter,88,13
1327,Cherry Diet Soda,77,7
1328,"Nutrition Bar, Dark Chocolate Pomegranate",3,19
1329,Spiced Pumpkin Pie Energy Bar,3,19
1330,Extra Soft Double Roll Bathroom Tissue,54,17
1331,Green Tea Hand Wash With Soothing Aloe Vera,25,11
1332,Gluten-Free Vegetarian Bean & Cheese Burrito,42,1
1333,90 Calorie Chewy Bars Chocolate Peanut Butter,48,14
1334,Spicy Ranch Salad Dressing,89,13
1335,Stage 1 Just Butternut Squash Baby Food,92,18
1336,Ultra Power Plus Natural Dish Liquid Fresh Scent,74,17
1337,"Yogurt, Sheep Milk, Strawberry",120,16
1338,Prime Premium Black Beans,30,6
1339,Xylitol,17,13
1340,Organic Garlic Stuffed Green Olives,110,13
1341,Complete Mint Flavor Satin Floss Twin Pack,20,11
1342,Green Pickled Whole Jalapeno Peppers,81,15
1343,Potato Crunch Fish Fillets,34,1
1344,Organic Vegetable Glycerin Skin Care,109,11
1345,"Merlot, Alexander Valley, Sonoma County, 2009",28,5
1346,Freshly Crumbled Gorgonzola Cheese,2,16
1347,Organic Raspberry Yogurt,120,16
1348,Strawberry Banana Fruit Juice Smoothie,31,7
1349,Greek Yogurt Banana & Pumpkin,92,18
1350,Sparkling Clementine Juice Beverage Blend,77,7
1351,O'Coconut Lightly Sweetened Coconut Treat Classic,45,19
1352,Lemon Lime Sports Drink,64,7
1353,Matte Finish Firm Hold Fiber Cream,22,11
1354,Honey Roasted Peanuts,117,19
1355,AromaHappy Gel Air Freshener,101,17
1356,"Sweet Potato, White Beans & Cinnamon Stage 2",92,18
1357,Rich & Creamy Grand Neapolitan Ice Cream,37,1
1358,Phillips Gourmet Portabella Mushroom,123,4
1359,Organic Turmeric,104,13
1360,Crunchy Peanut Butter,88,13
1361,Nonfat High Protein Mixed Berry Kefir,31,7
1362,"Baking Mix, Brownie",17,13
1363,Grapefruit Omega-3 Body Lotion,25,11
1364,Organic Vanilla Chip Chewy Granola,3,19
1365,Mixed Bell Peppers,123,4
1366,Splash Berry Blend Juice,98,7
1367,Traditional Roast Ground Coffee,26,7
1368,Pink Lady Apple,24,4
1369,"Sauvignon Blanc, California, 2011",62,5
1370,Peanut Butter Chocolates,45,19
1371,Flip Sides Pretzel Crackers,78,19
1372,Organic Beef & Liver Premium Cat Food,41,8
1373,100% Organic Whole Peeled Tomatoes,81,15
1374,Organic Hass Avocado Bag,83,4
1375,Disposable 5 Blade Razors,55,11
1376,Buttermilk Biscuits,105,13
1377,Organic Lactose Free Strawberry Yogurt,120,16
1378,Dark Mint Chocolate Chip Protein Bars,3,19
1379,VitaTops Deep Chocolate Muffin Tops,52,1
1380,Extreme Clean Mint Zest Toothpaste,20,11
1381,The Soothing Remover Cleansing Towelettes for Sensitive Skin,127,11
1382,Tequila Blanco,124,5
1383,Unstopables Fresh Premium Scent Booster with Softener Fabric Enhancer,75,17
1384,Mang-O-Rita Margarita With A Twist,27,5
1385,Yogurt Stellar Strawberry,120,16
1386,Raw Coconut Cacao Bliss Butter,88,13
1387,White Apple Cauliflower & Leek Organic Baby Food,100,21
1388,Mozzarella Cheese Chunk,21,16
1389,Cranberry Grape 100% Juice Blend,98,7
1390,Sweeper Floor Mop Starter Kit,114,17
1391,Town House Light & Buttery Original Oven Baked Crackers,78,19
1392,Medium Salsa Organica,67,20
1393,Diet Lemon Tea,94,7
1394,Uncured Pepperoni Slices,96,20
1395,Classic Seasoning with Lemon Skillet Crisp Tilapia,34,1
1396,Sweet Potato (Yam),83,4
1397,Wellness Formula Herbal Defense Complex,47,11
1398,Ice Bag,37,1
1399,Reduced Fat Cream of Mushroom Condensed Soup,69,15
1400,Banana Pudding,8,3
1401,Relax Riesling,62,5
1402,Plain Soymilk Creamer,91,16
1403,Mint Teenage Mutant Ninja Turtle Mouthwash,20,11
1404,Herba Tussin Tea Bags,94,7
1405,Kids Soft and Chewy Candy,45,19
1406,Vegan Nutritional Shake Sweet Vanilla Bean,65,11
1407,Veggie Spirals,131,9
1408,Mini Cucumbers,123,4
1409,Dairy Free Coconut Milk Passionate Mango Yogurt Alternative,120,16
1410,"Family Style Pizza Dough, Classic Crust",97,13
1411,"Hummus, Roasted Garlic",67,20
1412,"Sauce with salt, spices and pepper Seasoning",104,13
1413,Eggwhite Protein 100% Pure Powder,65,11
1414,"Potato Pancake Mix, Vegetable",33,6
1415,Premium Soy Sauce,66,6
1416,Organic Caesar Dressing,89,13
1417,2nd Foods - Green Beans,92,18
1418,Nutri-Grain Crunch Chocolatey Chip Breakfast Bars,3,19
1419,Spring Vanilla Cup Cake,61,19
1420,Pearl Regular Unscented Tamponds,126,11
1421,Canning Jar,85,17
1422,Apple Quinoa Cinnamon Oatmeal Fruit Squeeze,121,14
1423,100% Lactose Free Whole Calcium Enriched Milk,91,16
1424,Light Buttermilk Ranch Salad Dressing,89,13
1425,Real Ice Cream Peanut Butter Cup,37,1
1426,Lemon Zest,3,19
1427,Berries GoMega Smoothie Blend,31,7
1428,Hawaiian Sweet JalepeÃ±o Rolls,43,3
1429,100% Natural Creamy Peanut Butter,88,13
1430,Dry Roasted  Unsalted Peanuts,117,19
1431,Original Citrus Tangy Punch,31,7
1432,Organic Strawberry Yogurt,120,16
1433,Jumbo Lump Crab Meat,95,15
1434,Organic Italian Bread Crumbs,5,13
1435,Regular Concentrated High Efficiency Bleach,114,17
1436,Wild Cherry Juice Drink Blend Pouches,98,7
1437,Skinny Girl Microwave Butter Popcorn,23,19
1438,Men Clinical+ Clean Anti-Perspirant & Deodorant,80,11
1439,Sparkling Probiotic Pomegranate Drink,31,7
1440,Baby Dill,16,4
1441,Quinoa Cereal Honey Almond,121,14
1442,Sea Salt Caramel Iced Coffee,26,7
1443,Strawberry and Banana Fruit Puree,92,18
1444,Feng Shui Rice Crackers Hot Wasabi,78,19
1445,Light Pomegranate/Blueberry,120,16
1446,Organic Olive Oil  Spray,19,13
1447,Organic Baby Lettuces,123,4
1448,Optic White Fresh Mint Toothpaste,20,11
1449,Firecracker  Ice Pops,37,1
1450,Original Bobos Bites,3,19
1451,Oops! All Berries Cereal,121,14
1452,Lean Protein & Fiber Bar Honey Drizzle Peanut,3,19
1453,Theraneem Neem Mouthwash - Herbal Mint,20,11
1454,Coconut & Almond Candy Bar,45,19
1455,Firm Pesto Tofu,14,20
1456,Organic Caesar Premium Croutons,89,13
1457,Banana Protein Kefir Nonfat Cultured Milk Smoothie Probiotic,31,7
1458,Ice Pops Sugar Free Orange Cherry Grape,37,1
1459,Gentle Glide 360 Ultra Absorbency,126,11
1460,Restaurant Style Tortilla Rounds,107,19
1461,Original Value Pack Sausage Patties,52,1
1462,Gallon Freezer Reclosable Bags,85,17
1463,Organic Milk,84,16
1464,Special k Protein Cereal,121,14
1465,Original French Toast Sticks,52,1
1466,Blended Breakfast Strawberry+Banana+Chia+Ancient Grains Superfood Smoothie,31,7
1467,Mozzarella Ciliegine Fresh,21,16
1468,Organic Peeled & Cooked Beets,123,4
1469,Royal Blend Brown and Red Rice,63,9
1470,Elastic Bandage With Clips for Customized Compression,118,11
1471,Gluten Free Brown Rice Crust Duo Cheese Pizza,79,1
1472,Creamy with Wild Salmon & Whitefish Cat Food,41,8
1473,Soft Frosty Lemon Cookies,61,19
1474,"Wax Peppers, Sweet Banana",110,13
1475,Light Body Fabric Finish Ironing Spray,75,17
1476,Gummi Bears,45,19
1477,Wild Mushroom Cauliflower Hempseed Burgers,42,1
1478,Fat Free Ricotta Cheese,108,16
1479,Jalapeno Dip,67,20
1480,Ground Hazelnut Creme,88,13
1481,Santa Fe Style Salad Cafe Bowl,123,4
1482,Bath Tissue 1000 Sheets Per Roll,54,17
1483,Pimento Martini Olives,110,13
1484,Stool Softener & Stimulant Laxative Tablets,70,11
1485,Pop-Tarts Frosted Strawberry Toaster Pastries,48,14
1486,Xlear Flouride Free Peppermint Toothpaste,20,11
1487,Caesar Light Dressing,89,13
1488,Dried and Unsulfured Organic Pineapple,117,19
1489,Pimiento Stuffed Greek Olives,110,13
1490,Organic Unsweetened Dark Chocolate Baking Chips,17,13
1491,DailyAdvance Ultra Hydrating Lotion,127,11
1492,Chocolate Instant Pudding & Pie Filling,105,13
1493,Powder Bath With Hawaiian Kukui Oil Eucalyptus & Peppermint Scent,25,11
1494,Petite Diced Hot with Green Chilies Tomatoes,81,15
1495,Green Tea Triple Echinacea Tea Bags,94,7
1496,Age Defying Resveratrol Q10 Night Repair Cream,109,11
1497,Soft Caramels,45,19
1498,Creamy Chicken & Dumplings Soup,69,15
1499,Black Olive Spread,88,13
1500,All Natural Chives,104,13
1501,Mexican Blend,104,13
1502,Acai Berry Lip Balm,132,11
1503,Low Fat Cottage Cheese,108,16
1504,Goat Milk Cheese,21,16
1505,Zero Calorie Fruit Punch Sports Drink,64,7
1506,Sliced Baby Bellas Mushrooms,123,4
1507,Positively Radiant Brightening Cleanser,73,11
1508,Simply Delicious Gluten-Free Blissfully Berry Cereal,121,14
1509,"Nibblers, Mini-Ears of Extra Sweet Corn-on-the-Cob",116,1
1510,Movie Theater Butter Flavored Popcorn,23,19
1511,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,84,16
1512,Berry Flavor Children's Ibuprofen,11,11
1513,Quick-Tie Strong Large 30 Gallon Trash Bags,60,17
1514,Cracklin' Oat Bran Cereal,121,14
1515,"Preserves, Red Raspberry",88,13
1516,Organic Acai Berry Smoothie Packs,116,1
1517,IncrediBites for Small Dogs With Real Beef Dog Food,40,8
1518,Greens & Apple Organic Juice Blend,31,7
1519,Thin Pizza Crust,105,13
1520,"Rice Wine Vinegar, Seasoned",19,13
1521,10 Grams Protein Cranberry Almond Instant Oatmeal,130,14
1522,Steamers Cauliflower & Cheese Sauce,116,1
1523,Organic Yellow Seed Mustard,104,13
1524,Kettle Corn Popcorn,23,19
1525,Borax All Natural Detergent Booster & Multi-Purpose Household Cleaner,75,17
1526,60% Dark Stone Ground Chocolate,45,19
1527,Gourmet Half And Half,53,16
1528,Sprinkles Decors,97,13
1529,"Parsley, Italian (Flat), New England Grown",16,4
1530,Sage Honey,29,13
1531,Air Effects Air Refresher Gain Moonlight Breeze,114,17
1532,Deluxe Macaroni & Cheese Dinner,131,9
1533,Organic 100% Juice Variety,98,7
1534,10 Calorie Ginger Ale,77,7
1535,Oxy Plus Power Degreaser Concentrated Dish Liquid,74,17
1536,Flaked Tuna Feast Cat Food,41,8
1537,Zip'n'Steam Medium Cooking Bags,85,17
1538,Condensed Tomato Soup,69,15
1539,Cauliflower head,83,4
1540,Organic Southwest Taco Seasoning,30,6
1541,Jumbo Grade A Eggs,86,16
1542,Mini Crispy Crabless Cakes,34,1
1543,Sliced Ripe Olives,110,13
1544,Active Hydrating Facial Moisturizer,73,11
1545,"Healthy Grains Granola Bar, Vanilla Blueberry",3,19
1546,Deluxe Red Raspberry Fruit Spread,88,13
1547,Cookie Bites Chocolate Chip Cookies,61,19
1548,Organic Vanilla Soy Milk,100,21
1549,Fragrance Free Original For Dry & Sensitive Skin Lotion,127,11
1550,Mini Slant Pocket Tweezer,132,11
1551,Nutri Grain Apple Cinnamon Harvest Bars,48,14
1552,Nibs Cherry Candy,45,19
1553,Seriously Sharp Cheddar Cheese Block,21,16
1554,Salt Free Taco Seasoning Mix,5,13
1555,Pierogi Potato & Cheddar,129,1
1556,Wild Rice,63,9
1557,Lite Blue Cheese Dressing,89,13
1558,Beef Empanadas,13,20
1559,Cherry Pomegranate Greek Yogurt,120,16
1560,Bag Of Ice,37,1
1561,Original Shreds,21,16
1562,Yellow Easter Basket Cakes,100,21
1563,Hawaiian Breeze Aerosol Spray,101,17
1564,Tomato Puree with Basil,9,9
1565,Klondike Petite Potatoes,123,4
1566,Forty Spices Hummus,67,20
1567,FreshMatic Ultra Fresh Waters Automatic  Spray Refill,101,17
1568,Carpet Stain Eraser,114,17
1569,Cold Shredded Chicken,13,20
1570,Ranch Broccoli,116,1
1571,Trading Company All Natural Black Bean Spicy Dip,51,13
1572,Kids Purely Fun Detangler,22,11
1573,Ultra Thin Regular Wrapped,126,11
1574,Pepperoni Pizza Pockets,79,1
1575,"Melba Toast, Classic",78,19
1576,Cafe Domingo Coffee K-Cups,26,7
1577,Unsweetened Whole Milk Peach Greek Yogurt,120,16
1578,Apple Jacks Cereal,121,14
1579,Sauce Oyster,66,6
1580,High Performance Odor Elimination Power Rush  Clear Gel,80,11
1581,Iced Tea with Lemon Flavor,94,7
1582,Turkey Pepperoni Slices,96,20
1583,Complete Original Pancake & Waffle Mix,130,14
1584,80 Calories & Delightful Wheat Hamburger Buns,43,3
1585,Organic Poultry Seasoning,104,13
1586,Brilliant Brunette Moisturizing Conditioner,22,11
1587,S.O.S Steal Wool Soap,114,17
1588,7 Ancient Grains with Hint of Sea Salt Crackers,78,19
1589,100% Organic Hemp Seed Oil,47,11
1590,Hershey Dark Chocolate Pretzel Dips,107,19
1591,Redness Relief Cooling Eye Drops,44,11
1592,Daily Moisture Conditioner,22,11
1593,Scotch Reserve Scottish Smoked Salmon,39,12
1594,Cheddar Bacon Mac & Cheese Flavored Potato Chips,107,19
1595,Tradtional Hot Chocolate Mix,90,7
1596,Anti Microbial Cotton Swabs,44,11
1597,"Soy Sauce, Tamari, Organic, Gluten-Free, Less Sodium",66,6
1598,"Maple Syrup, Organic",29,13
1599,Cottonelle Fresh Care Flushable Cleansing Cloths,54,17
1600,Mediterranean Orzo Salad,1,20
1601,Loofah Body Scrubber,25,11
1602,Death By Lavender Deodorant,80,11
1603,Chocolate Fudge Ice Cream Bars,37,1
1604,Harmony Travel Tin Candle Pure Lavender,101,17
1605,Candy Dish Chocolate Assortment Candy Miniatures,45,19
1606,"Yogurt, Coconut Non-Dairy, Low Fat, Blueberry",120,16
1607,English Peas Pack,123,4
1608,Disney Frozen Graham Crackers,61,19
1609,"Egg, Uncured Bacon & Cheese Scramble Cups",38,1
1610,S'mores Soft Baked Bars,61,19
1611,Rice Vinegar 100% Natural,19,13
1612,"Everything Bagel,kattle Boiled & Hearth Baked Slice",93,3
1613,Lavender Mint Deodorant,80,11
1614,Nibblers Corn on the Cob,116,1
1615,Organic Light Sodium Creamy Sweet Potato Soup,69,15
1616,Simply Granola,57,14
1617,Miracle 360Â°  Trainer Cup,82,18
1618,"Lasagna, Vegetable, with Daiya Cheeze",38,1
1619,Lavender Seaweed Bath,25,11
1620,Glazed Turkey Tenderloins,38,1
1621,Organic Vitality Snack Chia Squeeze Strawberry Banana,117,19
1622,11.5OZ PECAN COFFEE CK,119,1
1623,Hot Nacho Sliced Jalapenos,81,15
1624,Chocolate Cookies,61,19
1625,Wild Alaskan Fish Oil 1000mg,47,11
1626,Extra Virgin Sesame Cold Pressed Oil,19,13
1627,Natural Odor Eliminating Air Freshener Lemon Raspberry,101,17
1628,Orange Blossom Water,115,7
1629,Migraine Caplets,133,11
1630,Organic Chocolate & Cashew Live Food Bar,3,19
1631,White Vinegar,19,13
1632,"Skin Gel, Unscented",118,11
1633,"Pancake & Waffle Mix, Almond Flour",130,14
1634,One Top Tomato Pizza Sauce,81,15
1635,Whole Cashews,117,19
1636,Alive! Once Daily Multi Vitamin tablet,47,11
1637,Turmeric Standardized 95% Curcuminoids Tablets - 60 CT,47,11
1638,Teriyaki Chicken Flavor Chow Mein Noodles,4,9
1639,Green Machine,31,7
1640,Beyond Beef Fiesty Crumble,42,1
1641,Titanium Smooth Razors,55,11
1642,Slow Kettle Southwest-Style Chicken Chili with Beans Soup,69,15
1643,French Feta,21,16
1644,Minis Size Chocolate Candy Bars Variety Mix,45,19
1645,Creamed Corn,13,20
1646,Smoked Ham Style Deli Slices,14,20
1647,All-Natural Spice Rub Chicken,5,13
1648,Chocolate Chip 1.4 oz Packs Cookies,61,19
1649,Pretzel Snaps Bonus Bag,107,19
1650,Simply Sensitive Cleansing Cloths,126,11
1651,Go Bites Chocolate Graham Crackers,78,19
1652,Marinara with Burgundy Wine,9,9
1653,Organic Nibbly Fingers Stage 3 Bananas & Raisins,92,18
1654,Black Truffle,45,19
1655,Moderate Absorbency for Women  Underwear Large,6,2
1656,Gentle Cleansing Milk,73,11
1657,Kale & Quinoa Bites,50,19
1658,"Double Superfine Mustard Powder, Original English",104,13
1659,Foil Baking Cups,85,17
1660,Zinc Sunstick Spf30 - Coconut,25,11
1661,Diced Peaches in Light Syrup Fruit Cups,99,15
1662,Freshmatic Ultra Familiar Favorites Snuggle Fresh Linen Fragrance Automatic Spray Refill,101,17
1663,Sausage Supreme Pizza with Fire Roasted Vegetables,79,1
1664,Panama Extra Dark Chocolate,45,19
1665,Low Sodium Veggie Natural Bouillon Cubes,69,15
1666,100% Whole Grain Stone Ground Soy Flour,97,13
1667,Refresh and Revive Dry Shampoo,22,11
1668,Coconut & Pear Lip Balm,109,11
1669,Simply Sea Salted Multigrain Snacks,107,19
1670,"Dog Food, Adult, Lamb & Rice",40,8
1671,Daily Multi-Purpose Mini Cups with Lids,111,17
1672,English Cucumbers,32,4
1673,Free Ride Hibiscus Brew Craft Brewed Kombucha,94,7
1674,Moose Tracks Ice Cream,37,1
1675,Thera Zinc Spray,47,11
1676,Organic Raisin + Prune Baby Brekkie,92,18
1677,Restorative Conditioner,22,11
1678,French Lavender Body Lotion,25,11
1679,Ultra Thin Crust Cheese Supreme Pizza,79,1
1680,Men+Care Thickening Fortifying Shampoo,22,11
1681,Premium Cut Green Beans,81,15
1682,Pink Moscato,6,2
1683,Toddler Chewable Children's Tablets Multivitamin Supplement,47,11
1684,Stove Top Everyday Chicken Stuffing Mix,4,9
1685,Clean Care 1-Ply Double Rolls Toilet Paper,54,17
1686,Thai Style Spring Rolls with Sweet & Sour Sauce,129,1
1687,Iodized Salt & Pepper Set,104,13
1688,Sea Salted Reduced Fat Potato Chips,107,19
1689,15 Grain Whole Grain Bread,112,3
1690,Platinum Merlot,28,5
1691,Choice Cuts In Gravy W/Beef Wet Dog Food,40,8
1692,Organic Fair Trade 73% Dark Chocolate Bar,45,19
1693,Natural Blue Eucalyptus & Lavender 42 Loads Liquid Fabric Softener,75,17
1694,Chunky Chocolate Chip Cookies,61,19
1695,Major Dickason's Blend Ground Coffee Dark Roast,26,7
1696,Honey Oat,93,3
1697,Clean Breezeâ„¢ Fabric Softener Dryer sheets 105 count  Fabric Enhancers,75,17
1698,Chick Pea Salad,67,20
1699,Jumilla Red Wine,28,5
1700,White Cheddar Popcorn,23,19
1701,Blarney Castle Smooth & Mild Gouda Style Cheese,2,16
1702,Original Coconut Milk,91,16
1703,Umeboshi Paste,66,6
1704,100% Pure U.S. Honey,29,13
1705,Disney Frozen Fruit Flavored Snacks,50,19
1706,Reduced Sodium Worcestershire Sauce,72,13
1707,3D White Foaming Clean Whitening Toothpaste,20,11
1708,Dish Washer Liquid Detergent,114,17
1709,Done Baby Wipes Cumber & Green Tea,56,18
1710,Kombucha Gingerade,31,7
1711,Beef Bulgogi With Brown Rice,38,1
1712,Pomegranate Blueberry Pistachio Plus Antioxidants Fruit & Nut Bar,3,19
1713,100% Plant Protein Beastley Sliders,42,1
1714,100% Cotton Swabs,132,11
1715,Organic Honey Balsamic Dressing & Marinade,100,21
1716,Baby Dry Pampers Baby Dry Diapers Size 5 78 Count Diapers,56,18
1717,Very Dry Sherry,28,5
1718,Broccoli Rabe Rapini Bag,100,21
1719,Organic Ground Mustard Seed,104,13
